"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1546044,"November 10, 2019",Wisconsin,Milwaukee,"N 13th St and W Ring St",0,1,N/A
1545663,"November 9, 2019",Alabama,Birmingham,"1500 block of Arthur Shores Dr",0,1,N/A
1545613,"November 9, 2019",Texas,Odessa,"15000 block of S Quartz Ave",0,1,N/A
1547668,"November 9, 2019",Montana,Billings,"1600 Avenue D",0,1,N/A
1545621,"November 9, 2019",Texas,"San Antonio",N/A,0,1,N/A
1546257,"November 9, 2019",Colorado,"Colorado Springs","1400 block of Flycatcher Ln",0,1,N/A
1547793,"November 9, 2019",Missouri,"O Fallon","2000 block of Collier Blvd",0,1,N/A
1545693,"November 9, 2019",Missouri,"Saint Louis","18 S County Center Way",0,1,N/A
1544824,"November 8, 2019",Illinois,Springfield,"N 11th St and E Carpenter St",0,1,N/A
1545769,"November 8, 2019",Louisiana,"New Orleans","2100 block of N Rocheblave St",0,1,N/A
1548609,"November 8, 2019",Michigan,Mayville,"Kelch Rd",0,1,N/A
1545344,"November 7, 2019",Vermont,"East Montpelier","US 2",0,1,N/A
1543849,"November 6, 2019",Pennsylvania,Altoona,"800 block of 2nd Ave",0,1,N/A
1543955,"November 6, 2019",Michigan,Detroit,"7800 block of Helen St",0,1,N/A
1542930,"November 6, 2019",Pennsylvania,Philadelphia,"2000 block of Margaret St",0,1,N/A
1542989,"November 6, 2019",Tennessee,Antioch,"Leo Ln",0,1,N/A
1543420,"November 6, 2019",Alabama,Mulga,"1st Ave and 2nd St",0,1,N/A
1543145,"November 5, 2019","South Carolina",Gaffney,"Kendrick St",0,1,N/A
1546745,"November 5, 2019",Utah,Logan,N/A,0,1,N/A
1542105,"November 5, 2019",Florida,"Boynton Beach","NE Third St",0,1,N/A
1543439,"November 5, 2019","South Carolina","Round O","400 block of Fleming Rd",0,1,N/A
1541703,"November 4, 2019",Pennsylvania,Windber,"202 21st St",0,2,N/A
1541070,"November 3, 2019",Florida,Ensley,"Hayworth Ave",0,1,N/A
1541044,"November 3, 2019",Michigan,Pierson,"Stanton Rd and Jones Rd",0,1,N/A
1543217,"November 3, 2019",Minnesota,Hollywood,N/A,0,1,N/A
1541020,"November 3, 2019",Texas,Houston,"3247 Truxillo St",0,3,N/A
1617050,"November 3, 2019","New York","Cayuga (county)",N/A,0,1,N/A
1542366,"November 3, 2019",Virginia,Woodbridge,"1000 Gardenview Loop",0,1,N/A
1540783,"November 3, 2019",Wisconsin,Milwaukee,"N 26th St and W Meinecke Ave",0,1,N/A
1617024,"November 3, 2019","New York","Tioga (county)",N/A,0,1,N/A
1541084,"November 2, 2019",Florida,Apopka,"1100 block of Robinson Ave",0,2,N/A
1541956,"November 2, 2019",Louisiana,Gretna,"1789 Leboeuf St",1,1,N/A
1539930,"November 1, 2019",Mississippi,Jackson,"1005 E McDowell Rd",0,1,N/A
1541353,"November 1, 2019",Georgia,"Union City","5100 Goodson Connector Rd",0,1,N/A
1552483,"November 1, 2019",Pennsylvania,Latrobe,"1018 James St",0,1,N/A
1540100,"November 1, 2019",Louisiana,Kenner,"4300 block of California Ave",0,1,N/A
1592715,"November 1, 2019",Kentucky,Hopkinsville,N/A,0,1,N/A
1539036,"October 31, 2019",Illinois,Chicago,"3700 block of W 26th St",0,2,N/A
1539616,"October 31, 2019",Florida,"Lake Worth","Prairie Dunes Village Cir",0,1,N/A
1539303,"October 31, 2019",Louisiana,Shreveport,"6300 block of W Canal Blvd",0,1,N/A
1542600,"October 31, 2019",Washington,Wenatchee,"600 block of Orondo Ave",0,1,N/A
1539599,"October 31, 2019",Louisiana,Kenner,"4305 California Ave",0,1,N/A
1538507,"October 30, 2019","New York",Islip,"200 Freeman Ave",0,1,N/A
1539044,"October 30, 2019",Illinois,Chicago,N/A,0,1,N/A
1539597,"October 30, 2019",Florida,"North Fort Myers",N/A,0,1,N/A
1538894,"October 30, 2019",Indiana,Mitchell,"1070 Burton Cemetery Rd",0,1,N/A
1538844,"October 30, 2019",Arkansas,"Little Rock","J St",0,1,N/A
1538486,"October 29, 2019",Texas,Mauriceville,N/A,0,1,N/A
1537077,"October 29, 2019",Florida,"West Palm Beach","4700 block of Cherry Rd",0,1,N/A
1537545,"October 29, 2019",Texas,Grapevine,"2501 Bass Pro Dr",0,1,N/A
1537210,"October 28, 2019",Louisiana,Monroe,"100 block of Betty Dr",0,2,N/A
1537956,"October 28, 2019",Georgia,Brunswick,"US 82",0,1,N/A
1536730,"October 28, 2019","New York","Corona (Queens)","161-2 89th Ave",0,1,N/A
1537409,"October 28, 2019",Kentucky,Crestwood,"1623 Cedar Circle Dr",0,1,N/A
1536509,"October 27, 2019",Tennessee,"Lake City (Rocky Top)","Offutt Spur Rd",0,1,N/A
1536162,"October 27, 2019",Georgia,"Stone Mountain","Post Road Terrace",0,1,N/A
1535287,"October 26, 2019",Texas,Desoto,"1400 block of Carriage Creek Dr",0,1,N/A
1535141,"October 26, 2019",Alabama,Hanceville,"400 block of Co Rd 597",1,0,N/A
1534542,"October 25, 2019",Colorado,Durango,N/A,0,1,N/A
1534539,"October 25, 2019",Ohio,Cincinnati,N/A,0,1,N/A
1534790,"October 25, 2019",Kentucky,Louisville,"Algonquin Parkway and Wilson Ave",0,1,N/A
1533833,"October 24, 2019",Missouri,"Saint Louis","5300 block of Wabada Ave",0,1,N/A
1533818,"October 24, 2019","North Carolina",Greenville,"4515 E. 10th St",1,1,N/A
1533783,"October 24, 2019",Ohio,Dayton,"4500 block of Lotus Dr",0,1,N/A
1533249,"October 23, 2019",Nebraska,Fairbury,"800 block of 7th St",0,1,N/A
1540338,"October 23, 2019",Wisconsin,"Iowa (county)",N/A,0,1,N/A
1533246,"October 22, 2019",Nebraska,Omaha,"14th St and Fort St",0,1,N/A
1543976,"October 22, 2019",Pennsylvania,Newburg,"Main St",0,0,N/A
1532410,"October 22, 2019",Tennessee,Memphis,"2000 Prentiss Pl",0,1,N/A
1531815,"October 21, 2019","North Carolina","Winston Salem (Winston-salem)","2807 Trent St",0,1,N/A
1531711,"October 21, 2019",Arizona,Phoenix,"35th Ave and Bethany Home Rd",0,1,N/A
1532137,"October 21, 2019",Florida,Hollywood,"Hollywood Blvd",0,1,N/A
1531015,"October 20, 2019",Colorado,"Lone Tree","8401 Park Meadows Center Dr",0,1,N/A
1531397,"October 20, 2019",Wisconsin,Milwaukee,"3650 S 61st St",0,2,N/A
1530878,"October 20, 2019","South Carolina",Greer,"522 Cliffview Ct",0,1,N/A
1537873,"October 20, 2019",Florida,Gainesville,"3125 SW 26th Dr",0,1,N/A
1531890,"October 20, 2019",Louisiana,"New Orleans","11600 block of Hayne Blvd",0,2,N/A
1533566,"October 19, 2019",Wisconsin,"Salon Springs","Tom Green Road",0,1,N/A
1531663,"October 19, 2019",Florida,Greenwood,"Applewhite St",0,1,N/A
1530391,"October 19, 2019","North Carolina",Leland,"1112 New Pointe Blvd",0,1,N/A
1533563,"October 19, 2019",Wisconsin,"Menomonie (Rusk)",N/A,0,1,N/A
1530037,"October 18, 2019",Louisiana,Gonzales,N/A,0,1,N/A
1530444,"October 18, 2019",Illinois,Chicago,"1700 W Farwell Ave",0,1,N/A
1530127,"October 18, 2019",Florida,"Boynton Beach","1213 NW 4th St",1,1,N/A
1528765,"October 17, 2019",Mississippi,Jackson,"W Northside Dr",0,1,N/A
1529370,"October 17, 2019",Louisiana,Shreveport,"200 block of Merrick St",0,2,N/A
1529037,"October 17, 2019",Texas,Arlington,"2034 Cliffside Dr",1,2,N/A
1528668,"October 16, 2019",Illinois,Alsip,"11110 S Cicero Ave",0,1,N/A
1528072,"October 16, 2019",Ohio,Cleveland,"Gibson Ave and E 96th St",0,1,N/A
1529065,"October 16, 2019",Connecticut,Danbury,"375 Main St",0,1,N/A
1527698,"October 15, 2019",Tennessee,Knoxville,"3120 Chapman Hwy",0,1,N/A
1528236,"October 15, 2019",Indiana,"Churubusco (Eel River)","N County Rd 700 W and W County Rd 1025 N",0,1,N/A
1527029,"October 14, 2019",Virginia,Norfolk,"300 Monticello Ave",0,2,N/A
1526663,"October 14, 2019","South Carolina",Conway,"Pickens St and Calhoun Rd",0,1,N/A
1527115,"October 14, 2019",Louisiana,Shreveport,"2900 block DeSoto St",0,1,N/A
1526887,"October 13, 2019",Maine,Bangor,"Bangor Mall Blvd",0,1,N/A
1527623,"October 13, 2019","South Dakota","Sioux Falls","5212 W 47th St",0,1,N/A
1525293,"October 12, 2019",Illinois,Chicago,"400 block of N Mayfield Ave",0,1,N/A
1527399,"October 12, 2019",Missouri,"Saint Joseph","S 10th St and Mitchell Ave",0,1,N/A
1526597,"October 12, 2019",Florida,Sarasota,"4011 Midland Rd",0,1,N/A
1525852,"October 12, 2019",Oklahoma,"Oklahoma City","S Pennsylvania Ave and SW 30th St",0,1,N/A
1525710,"October 11, 2019",Ohio,Cleveland,"E 79th St and St Clair Ave",0,1,N/A
1532667,"October 11, 2019",Montana,"Thompson Falls",N/A,0,1,N/A
1527350,"October 11, 2019",Wisconsin,"Columbia (county)",N/A,0,1,N/A
1525136,"October 11, 2019",California,Bakersfield,"Centaur St",0,1,N/A
1525611,"October 11, 2019",Virginia,Norfolk,"1300 block of Sheppard Ave",1,0,N/A
1524967,"October 10, 2019",Nevada,Reno,"9425 Double R Blvd",0,1,N/A
